type,location_name,region,latitude,longitude
Brewpub,Brewery Creek Inn Restaurant and Brewery,WI,42.857757,-90.17683
Brewpub,Brewery Draconum,CA,34.380672,-118.529672
Brewpub,Brewery Emperial,MO,39.090593,-94.57868
Brewpub,Brewery Vivant,MI,42.959834,-85.646108
Brewpub,Brewing Tree Beer Company,VA,37.967682,-78.833814
Brewpub,Brewport Brewing Co,CT,41.170784,-73.191698
Brewpub,Brewsome Brewery,TX,26.215404,-98.228227
Brewpub,Brewster River Pub & Brewery,VT,44.591134,-72.793344
Brewpub,Briar Common Brewery,CO,39.751019,-105.020256
Brewpub,Brick & Forge Brew Works,TX,32.43059,-99.78431
Brewpub,Brick House,MO,39.070959,-94.579873
Brewpub,Brick House Brewery and Restaurant,NY,40.766029,-73.016819
Brewpub,Brick Oven Pizza Co Brick & Forge Brew Works,AR,36.251069,-93.120807
Brewpub,Brick Oven Pizza Co Brick & Forge Brewing,AR,36.031684,-90.521313
Brewpub,Brick Vault Brewery & BBQ,TX,30.206655,-103.244997
Brewpub,Brick West Brewing Company,WA,47.656806,-117.431875
Brewpub,Brick Works Brewing and Eats,DE,39.298915,-75.599935
,Brick Works Brewing and Eats Long Neck,DE,38.633854,-75.196432
Brewpub,BrickStone Brewery Brewpub,IL,41.163041,-87.885066
Brewpub,Bricktown Brewery,OK,35.466774,-97.510852
Brewpub,BricktownE Brewing Company,OR,42.325717,-122.871796
Brewpub,Brickyard Brewing Company,NY,43.173148,-79.043286
Brewpub,Brickyard Hollow Brewing Co,ME,43.800918,-70.188458
,Bridge Up Brewing Company,WI,44.831004,-87.383894
Brewpub,Bright Penny Brewing Company,NC,36.095682,-79.263629
Brewpub,Brite Eyes Brewing Co,MI,42.279507,-85.583267
Brewpub,Britesmith Brewing,NY,42.962717,-78.743617
Brewpub,British Bulldog Brewery,CA,39.830306,-121.846462
Brewpub,Brix Brewery & Taphouse,CO,40.425167,-104.69159
,Broad Leaf Local Beer,MI,42.909722,-85.575632
Brewpub,Broad Ripple Brewing Co,IN,39.873626,-86.142879
Brewpub,Broken Compass Brewing,CO,39.514849,-106.053469
Brewpub,Broken Goblet Brewing,PA,40.072125,-74.939991
Brewpub,Broken Rock Brewery,MI,44.04064,-82.986475
Brewpub,Broken Symmetry Gastro Brewery,CT,41.370401,-73.414661
Brewpub,Broken Tooth Brewing,AK,61.22262,-149.842934
Brewpub,Broken Wheel Brewery,LA,31.124439,-92.069466
Brewpub,Bron Yr Aur Brewing,WA,46.738645,-120.739275
Brewpub,Bronze Owl Brewing,MO,36.756504,-90.395961
Brewpub,Brooks Brewery Northside Lounge,NJ,40.545541,-74.588101
Brewpub,Brouwerij Cursus Keme,NC,35.575784,-82.524978
Brewpub,Brown's Brewing Co,NY,42.735748,-73.687614
Brewpub,Broxton,CA,34.061147,-118.445696
Brewpub,Bru Daddy's Brewing,PA,40.601592,-75.472982
Brewpub,BruRm At Bar,CT,41.30611,-72.930362
Brewpub,Brues Alehouse Brewing Company,CO,38.265483,-104.609897
Brewpub,Brush Creek Brewing Company,NE,42.531485,-98.978495
Brewpub,Bubba Brew's Brewing Company,AR,34.396917,-93.347372
Brewpub,Bubes Brewery,PA,40.111797,-76.502995
Brewpub,Buck Hill Brewery and Restaurant,NJ,40.979663,-74.95396
Brewpub,Buckstin Brewing Company,TX,29.975418,-93.991077
Brewpub,Buffalo Bills Brewery,CA,37.673957,-122.081651
Brewpub,Buffalo Brewpub,NY,42.964926,-78.697925
Brewpub,Buffalo Mountain Brewery,VA,36.921244,-80.325525
Brewpub,Buffalo Ridge Brewing,SD,43.622305,-96.945429
Brewpub,Buffalo RiverWorks Brewery,NY,42.869916,-78.872102
Brewpub,Bugnutty Brewing Company,FL,28.35562,-80.727079
Brewpub,Bull & Bones Brewhaus & Grill,VA,37.213177,-80.402123
Brewpub,Bull & Bones Brewhaus & Grill Christiansburg,VA,37.161709,-80.432002
Brewpub,Bull & Bush Brewery,CO,39.702957,-104.932546
Brewpub,Bull City Burger And Brewery,NC,35.995477,-78.899766
Brewpub,Bull Island Brewing Company,VA,37.024768,-76.341136
Brewpub,Bull and Barrel Brew Pub,NY,41.39743,-73.602336
Brewpub,Bulldog Brewing,IN,41.679519,-87.495117
Brewpub,Bullthistle Brewing Co,NY,42.672201,-75.496001
Brewpub,Bunsenbrewer,OR,45.404178,-122.290319
Brewpub,Buon Appetito Ristorante,PA,39.846403,-76.899729
Brewpub,Buonarroti Ristorante,CA,38.89148,-121.293126
Brewpub,Burgh'ers Brewing,PA,40.778276,-80.132088
Brewpub,Burlington Beer Works,NC,36.093523,-79.436774
Brewpub,Burnin Daylight Brewing Company,CA,33.802912,-118.319753
Brewpub,Burnt Field Brewing,OR,45.847248,-119.694026
Brewpub,Burnt Timber Brewing,NH,43.586198,-71.207976
Brewpub,Busey Brews,CO,39.96173,-105.509364
Brewpub,Butler Brew Works,PA,40.860878,-79.895022
Brewpub,Butte Brewing Co,MT,46.012595,-112.525736
Brewpub,By All Means Beer,MT,45.747658,-108.577812
Brewpub,Byway Brewing Company,IN,41.571209,-87.460799
Brewpub,CAVU Brewing,CA,32.840818,-117.274471
Brewpub,CH Evans Brewing Co Albany Pump Station,NY,42.654168,-73.747835
Brewpub,CLAG Brewing Company,OH,41.45596,-82.711154
Brewpub,CR Brewing Company,PA,41.043163,-80.357766
Brewpub,Cabin Creek Brewing,CO,39.724911,-105.69331
Brewpub,Cabinet Mountain Brewing Co,MT,48.393717,-115.550752
Brewpub,Caboose Brewing Co,VA,38.907735,-77.270586
Brewpub,Caboose Commons,VA,38.872975,-77.231982
Brewpub,Cactus Land Brewing Company,TX,29.289934,-98.254367
Brewpub,Calapooia Brewing Co Siletz Ales,OR,44.639219,-123.094029
Brewpub,Calibration Brewery,MO,39.1414,-94.578734
Brewpub,Cambridge Brewing Co,MA,42.366397,-71.091371
Brewpub,Cambridge House Brew Pub Granby,CT,41.966035,-72.792648
Brewpub,Camelback Brewing Company,NC,35.48904,-79.193488
Brewpub,Camp Colvos Brewing,WA,47.430446,-122.461399
Brewpub,Camp Colvos Brewing,WA,47.446422,-122.460148
Brewpub,Campbell Brewing Co,CA,37.286878,-121.946434
Brewpub,Canal Park Brewery,MN,46.784784,-92.093988
Brewpub,Cannon Brewpub,GA,32.466389,-84.993703
Brewpub,Cantero Brewing Company,NM,35.1191,-106.62245
,Canton Brewing Company,OH,40.799887,-81.375044
Brewpub,Canyon Club Brewery,CA,37.833433,-122.12859
,Canyon Lakes Brewing Company,NE,40.712515,-99.879876
,Canyon Lakes Golf Course & Brewery,CA,37.770848,-121.94982
Brewpub,Cape Ann Brewing Co,MA,42.611217,-70.665114
Brewpub,Cape Charles Brewing Company,VA,37.268831,-76.001069
,Cape Vincent Brewing Co,NY,44.128128,-76.334727
Brewpub,Capitol Creek Brewery,CO,39.385632,-107.082364
Brewpub,Captured By Porches Brewing Company Barley Sprouts Brewery,OR,45.517772,-122.434205
,Carbondale Beer Works,CO,39.400757,-107.213138
Brewpub,Carey's Brew House,NY,42.150133,-77.060634
Brewpub,Carillon Brewing Company,OH,39.728852,-84.198176
Brewpub,Carlyle Brewing Co,IL,42.269044,-89.090553
Brewpub,Carmelita's Mexican Restaurant,CA,38.742339,-121.290852
Brewpub,Carmody Irish Pub & Brewing,MN,46.789887,-92.093857
Brewpub,Carolina Bauernhaus Ales,SC,34.505592,-82.651972
Brewpub,Carroll Brewing Co,IA,42.063667,-94.865241
Brewpub,Carrollwood Brewing Company,FL,28.042491,-82.504265
Brewpub,Carver Brewing Co,CO,37.274804,-107.879847
Brewpub,Cary Ale House & Brewing Company,IL,42.209013,-88.243026
Brewpub,Cascade Brewing,OR,45.485787,-122.754118
Brewpub,Castle Brewing Co,MI,43.177736,-85.272772
Brewpub,Catalina Island Brew House,CA,33.343456,-118.325551
Brewpub,Catalyst Brewing Company,NE,40.739328,-96.643608
Brewpub,Catfish Charlies Catfish Creek Brew Pub,IA,42.511888,-90.649999
Brewpub,Cave Creek Beer Co,AZ,33.829721,-111.928728
Brewpub,Cavern Brewing At Lowes Foods,NC,36.074614,-80.308689
,Caves Bier & Kitchen,OR,44.562227,-123.262311
Brewpub,Cedar Creek Brewery,TX,32.323059,-96.206923
Brewpub,Cedar Crest Brewing and Wine Bar,CA,40.176765,-122.234767
Brewpub,Cedar Springs Brewing Company,MI,43.22518,-85.551562
Brewpub,Cellarmaker House of Pizza,CA,37.745701,-122.419515
Brewpub,Cellarman's Pub & Brewery,TX,33.661879,-96.59949
Brewpub,Center Pivot,KS,39.06964,-100.234407
Brewpub,Center Square Brewing Altland House,PA,39.886482,-76.984923
Brewpub,Central Coast Brewing Co Higuera St,CA,35.265204,-120.670976
Brewpub,Central Machine Brewing,TX,30.252007,-97.701521
Brewpub,Cerberus Brewing Company,CO,38.833099,-104.837428
Brewpub,Cercis Brewing Company,WI,43.338994,-89.015351
Brewpub,Cercis Brewing Company,WI,43.339382,-89.014875
Brewpub,Chaos Bay Brewing,WA,47.570456,-122.61365
Brewpub,Chapel Main,NH,43.197968,-70.872571
Brewpub,Charleville Brewing Company,MO,38.621565,-90.213726
Brewpub,Charlie Palmer Steak Napa,CA,38.298493,-122.287985
Brewpub,Charlie and Jakes Brewery and Grille,FL,28.215039,-80.674752
Brewpub,Charlie's Steak Ribs & Ale,MO,36.639303,-93.276084
Brewpub,Chatty Monks Brewing Company,PA,40.335556,-75.950265
Brewpub,Cheeky Monkey Brewing Co Lucky Strike Jillians,MA,42.347419,-71.094836
Brewpub,Chehalem Valley Brewery,OR,45.304714,-122.953339
Brewpub,Chelsea Alehouse Brewery,MI,42.317547,-84.020231
Brewpub,Cherokee Brewing Pizza Company,GA,34.769436,-84.969829
Brewpub,Cherry Street Brewing,GA,34.182278,-84.21899
Brewpub,Cherry Street Brewpub At Halcyon,GA,34.111108,-84.223443
Brewpub,Chesterton Brewery,IN,41.61232,-87.066248
Brewpub,Chestnut Hill Brewing Co,PA,40.074198,-75.202705
Brewpub,Chicago Brewing Co NV,NV,36.14742,-115.29804
Brewpub,Chief Spring's Fire and Irons Brew Pub,WA,46.319152,-117.98107
Brewpub,Chile Line Brewery,NM,35.689494,-105.943952
Brewpub,ChopHouse and Brewery Denver,CO,39.755058,-104.997352
Brewpub,Chubby Squirrel Brewing Company,VA,38.848787,-77.303259
Brewpub,Cibolo Creek Brewing Co,TX,29.790088,-98.730081
Brewpub,Ciclops Cyderi and Brewery,SC,34.952429,-81.929527
,Cigar City Airport Location,FL,27.980155,-82.534576
Brewpub,Cinderlands Beer Co,PA,40.466521,-79.964783
,Cinderlands Warehouse,PA,40.455926,-79.979265
Brewpub,Circa Brewing Co,NY,40.691677,-73.986036
Brewpub,Cisco Brewers,MA,41.263348,-70.131172
Brewpub,Cisco Brewers Portsmouth,NH,43.087878,-70.80453
,Citizen 33 Brewery,ID,43.728323,-111.11135
Brewpub,City Acre Brewing Co,TX,29.856899,-95.334858
Brewpub,City Barrel Brewing Co,MO,39.091722,-94.575579
Brewpub,City Orchard,TX,29.770673,-95.386801
Brewpub,City Steam Brewery,CT,41.767811,-72.672692
Brewpub,Civilian Brewing Corps,IN,39.286348,-86.761151
Brewpub,Clam Lake Beer Co,MI,44.249863,-85.399637
,Clancy's Brewery,IL,38.701314,-90.149463
Brewpub,Clarion River Brewing Company,PA,41.213897,-79.383853
Brewpub,Clemson Bros Brewery,NY,41.447308,-74.415687
Brewpub,Cleveland Brewing Company Butcher and The Brewer,OH,41.499162,-81.690015
Brewpub,Climate City Brewing Co,OR,42.440059,-123.331324
Brewpub,Clinch River Brewing,TN,36.215648,-84.076114
Brewpub,Clock House Brewing,IA,41.973871,-91.664945
Brewpub,Cloud 9 Brewery,ID,43.625587,-116.210975
Brewpub,Cloudcroft Brewing Company,NM,32.958425,-105.734908
Brewpub,Cloverdale Ale Company's Ruth McGowan's Brewpub,CA,38.805589,-123.015863
Brewpub,Clubhouse Brewing Company Ltd,OH,41.266242,-80.826488
Brewpub,Coal Creek TAP,WY,41.310971,-105.595728
Brewpub,Coast Fork Brewing,OR,43.796013,-123.061647
Brewpub,Coastal County Brewing Company,FL,30.509689,-87.201498
Brewpub,Cocoa Beach Brewing Co,FL,28.321335,-80.609095
,Coddington Brewing Co,RI,41.518523,-71.305623
Brewpub,Cognito Brewing Company,MI,42.313533,-86.111893
Brewpub,Cogstone Brewing Co,CO,38.880038,-104.755496
Brewpub,Cold Springs Inn and Brewing Company,PA,40.150671,-77.040986
Brewpub,Cold Water Brewery and Grill,CA,38.925042,-119.986291
Brewpub,Coldfire Brewing,OR,44.056981,-123.086292
Brewpub,Colfax Ale Cellar,NM,36.900487,-104.439533
Brewpub,Collision Bend Brewing Co,OH,41.498733,-81.704048
,Collision Brewing,CO,40.157374,-105.033188
Brewpub,Collusion Tap Works,PA,39.961745,-76.723656
Brewpub,Colorado Boy Pizzeria,CO,38.478846,-107.876984
Brewpub,Colorado Boy Pub & Brewery,CO,38.152264,-107.757827
Brewpub,Colorado Mountain Brewery,CO,38.993474,-104.811756
Brewpub,Colorado Mountain Brewery At the Roundhouse,CO,38.839921,-104.859752
Brewpub,Colorado Plus,CO,39.769699,-105.074174
Brewpub,Columbia Kettle Works,PA,40.032554,-76.503617
Brewpub,Columbia Valley Brewing,WA,47.432988,-120.313798
Brewpub,Company Brewing,WI,43.067285,-87.901802
Brewpub,Conflux Brewing,MT,46.870824,-113.992605
Brewpub,ConfluxCity Brewing Company,MI,42.871405,-84.903856
Brewpub,Congregation Ales,CA,34.132443,-117.907796
Brewpub,Conner Fields Brewing,OR,42.438286,-123.328183
,Conny Creek Brewing Co,PA,40.607484,-79.670314
Brewpub,Conshocken King of Prussia,PA,40.087354,-75.340979
,Conshohocken Brewing Bridgeport,PA,40.108143,-75.344456
Brewpub,Conversion Brewing,OR,44.538178,-122.906793
Brewpub,Cool Beerwerks,CA,38.886219,-121.014372
Brewpub,Cool Springs Brewery,TN,35.945194,-86.821802
Brewpub,CooperSmiths Pub and Brewing,CO,40.587386,-105.075655
Brewpub,Coopers Cave Ale Co,NY,43.31766,-73.639981
Brewpub,Copper Brothel Brewery,AZ,31.672822,-110.653918
Brewpub,Copper Country Brewery The Library,MI,47.122081,-88.567188
Brewpub,Copper Pig Brewery,NH,44.488228,-71.569339
Brewpub,Copper State Brewing Co,WI,44.518939,-88.01966
Brewpub,Copper Turret Restaurant and Brewhouse,NY,42.898582,-75.647026
Brewpub,Corner Pub,WI,43.532278,-90.009989
Brewpub,Cornerstone Brewing Co,OH,41.771557,-81.04883
Brewpub,Cornerstone Brewing Co,OH,41.36692,-81.852644
Brewpub,Coronado Brewing Company Imperial Beach,CA,32.580507,-117.131368
Brewpub,Corrales Bistro Brewery,NM,35.229802,-106.612773
Brewpub,Corridor Brewery & Provisions,IL,41.94476,-87.664317
Brewpub,Costa Ventosa Winery & Vineyard,MD,38.424973,-75.258613
Brewpub,Cotee River Brewing Company,FL,28.249939,-82.718825
Brewpub,Cotton Brewing Co,MI,41.890657,-84.024303
Brewpub,Council Rock Brewery,NY,42.658994,-74.96033
Brewpub,Counter Culture Brewery & Grille,CO,39.72751,-104.984681
Brewpub,Court Avenue Brewing Co,IA,41.585424,-93.620986
Brewpub,Courthouse Pub,WI,44.088635,-87.65749
Brewpub,Cowtown Brewing Company,TX,32.762388,-97.324484
Brewpub,Craft Advisory Brewing,MS,30.413332,-88.823603
Brewpub,Craft Kitchen and Brewery,OR,44.08719,-121.290277
Brewpub,Crafty Canary Brewery,CO,37.624623,-104.780967
Brewpub,Cranker's Brewery,MI,43.6964,-85.483516
Brewpub,Crazy Dingo Brewing Company,FL,26.568416,-81.813944
Brewpub,Crazy Uncle Mike's,FL,26.406951,-80.07576
Brewpub,Creatures Of Habit Brewing Co,IN,40.10547,-85.67943
Brewpub,Creek Bottom Brewing,VA,36.666582,-80.920342
Brewpub,Creek Bottom Brewing Big Bottom,VA,36.68011,-80.906383
Brewpub,Crescent City Brewhouse,LA,29.955748,-90.063978
Brewpub,Crime & Punishment Brewing Company,PA,39.974496,-75.180808
Brewpub,Crooked Ewe Brewery & Ale House,IN,41.664338,-86.235965
,Crooked Hammock Brewery,DE,38.746203,-75.150833
Brewpub,Crooked River Brewing,OR,44.304177,-120.846667
Brewpub,Crooked Tongue Brewing,PA,41.045366,-80.424734
Brewpub,Crooked Tongue Brewing,PA,41.060736,-80.412488
Brewpub,Cross Country Brewing,MT,47.110565,-104.702678
Brewpub,Crossbuck Brewing,WA,46.07064,-118.342267
Brewpub,Crossroads Brewing Co,NY,42.260575,-73.810076
Micro,Crossroads Brewing Co,NY,42.260575,-73.810076
Brewpub,Crushed By Giants,IL,41.892694,-87.62522
Brewpub,Cruz Blanca Brewery,IL,41.88466,-87.650041
Brewpub,Cult Classic Brewing,MD,38.97568,-76.297902
Brewpub,Cut Bank Creek Brewery,MT,48.634628,-112.326767
Brewpub,D C Oakes Brewhouse and Eatery,CO,40.522825,-105.011614
Brewpub,DESTIHL Normal,IL,40.504621,-88.957032
Brewpub,Daleview Biscuits & Beer,NY,40.658913,-73.950634
Brewpub,Damsel Brew Pub,IN,37.97994,-87.593454
Brewpub,Dan Gordon's,CA,37.4433,-122.161029
Brewpub,Dangerous Minds Brewing Co,FL,26.256415,-80.101649
,Danville Brewing Company,CA,37.821084,-121.999965
,Darkness Brewing,KY,39.105128,-84.484238
Brewpub,Davidson Brothers Restaurant and Brewery,NY,43.309619,-73.644801
Brewpub,Day Block Brewing Company,MN,44.975074,-93.253107
Brewpub,Daydreaming Brewing Company,NH,42.880701,-71.325949
,Daydreaming Brewing Company,NH,42.880701,-71.325949
Brewpub,De La Vega's Pecan Grill and Brewery,NM,32.314647,-106.7445
Brewpub,DeHop's Brewing Company and Cafe,MI,42.97162,-85.771796
Brewpub,Dead Bear Brewing Co,MI,44.648763,-84.709415
Brewpub,Dead Lizard Brewing Company,FL,28.502908,-81.43648
Brewpub,Dead Low Brewing,OH,39.063648,-84.423174
Brewpub,Deadbeach Brewery,TX,31.755385,-106.492474
Brewpub,Deadwood Brewery Boston Bowl,MA,42.293787,-71.046534
Brewpub,Death Avenue,NY,40.751056,-74.001957
Brewpub,Decatur Brew Works,IL,39.84107,-88.95637
Brewpub,Deep Space Brewing Out of This World Pizza,OR,45.564975,-122.912216
Brewpub,DeepWater Brewing Company,ME,44.411492,-68.592421
Brewpub,Defiant Brewing Co,NY,41.05831,-74.022865
Brewpub,Del Cielo Brewing Co,CA,38.01834,-122.136921
Brewpub,Delafield Brewhaus,WI,43.04817,-88.355322
Brewpub,Democracy Brewing,MA,42.355061,-71.062191
Brewpub,Dempsey's Brew Pub and Restaurant Baltimore,MD,39.283826,-76.620353
Brewpub,Dempsey's Restaurant And Brewery,CA,38.234859,-122.639218
,Dempseys Brewery Pub,SD,44.902908,-97.114106
Brewpub,Denizens Brewing Company,MD,38.969931,-76.936486
Brewpub,Denizens Brewing Company,MD,38.988557,-77.02721
Brewpub,Depoe Bay Brewing Company The Horn Public House and Brewery,OR,44.810308,-124.061658
Brewpub,Depot Deli and Lounge,IA,40.766449,-95.375963
Brewpub,Depot Saloon,PA,41.404374,-80.390293
,Descendants Brewing Company,NJ,40.568599,-75.095515
Brewpub,Deschutes Brewery & Public House,OR,44.059541,-121.311141
Brewpub,Deschutes Brewery & Public House,OR,45.524618,-122.68187
Brewpub,Desert Eagle Brewing Company,AZ,33.415421,-111.835887
Brewpub,Desert Edge Brewery,UT,40.757211,-111.873039
Brewpub,Desert Valley Brewing Co,NM,35.113111,-106.629245
,Deslogetown Brewery,MO,37.830819,-90.561142
Brewpub,Desperate Times Brewing Co,PA,40.215147,-77.186269
Brewpub,Detroit Beer Co,MI,42.335822,-83.048932
Brewpub,Devil's Club Brewing,AK,58.300953,-134.406424
Brewpub,Devil's Eye Brewing Company,PA,40.112639,-77.040266
Brewpub,Devil's Logic Brewing,NC,35.213735,-80.829437
Brewpub,Dewey Beer Co,DE,38.696138,-75.07498
Brewpub,Diamond Knot Brewery B2 Brewery & Taproom,WA,47.895711,-122.295536
Brewpub,Diamond Knot Craft Brewery Brewpub MLT,WA,47.787844,-122.309604
Brewpub,Diamond Knot Craft Brewing Brewery & Alehouse,WA,47.948536,-122.30478
Brewpub,Diamond Mountain Brewery,CA,40.430518,-120.657646
Brewpub,Diamondback Brewing Company,MD,39.268664,-76.597446
Brewpub,Dillon Dam Brewery,CO,39.627565,-106.060301
Brewpub,Dingus McGee's Roadhouse,CA,38.946616,-121.041115
Brewpub,Dirt Road Brewing,OR,44.540308,-123.367394
Brewpub,District 96 Beer Factory,NY,41.133691,-73.991572
Brewpub,District Brewing Company,WA,48.41914,-122.338806
Brewpub,District ChopHouse and Brewery,DC,38.896525,-77.021689
Brewpub,Division Brewing,TX,32.736135,-97.102099
Brewpub,Divots Brewery,NE,42.033603,-97.475034
Brewpub,Dixie Grill & Brewery,FL,26.667224,-80.055607
Brewpub,Dobra Zupas,WV,37.770863,-81.196614
Brewpub,Dock Street Brewery,PA,39.947769,-75.222745
,Dock Street Brewing Co,PA,39.939126,-75.17949
Brewpub,Dockery's,SC,32.862148,-79.904425
Brewpub,Dockside Brewery LLC,CT,41.200369,-73.107334
Brewpub,Dodge City Brewing,KS,37.754811,-100.019981
Brewpub,Dodging Duck Brewhaus,TX,29.789775,-98.725954
Brewpub,Dog Money Restaurant,VA,39.112664,-77.554303
Brewpub,Dogfish Head Brewings & Eats,DE,38.715269,-75.08708
Brewpub,Dogtown Brewing Co,VA,37.520957,-77.444547
Brewpub,Dolores River Brewery,CO,37.473572,-108.504752
Brewpub,Donum Dei Brewery,IN,38.326117,-85.821126
Brewpub,Dos Sirenos Brewing,TX,29.408521,-98.498625
Brewpub,Dostal Alley Brewpub & Casino,CO,39.800173,-105.512415
Brewpub,Double Horn Brewing Co,TX,30.571105,-98.276781
Brewpub,Double Wing Brewing Co,OH,41.739446,-81.006584
Brewpub,Down Under Brewery,KS,39.458035,-98.111364
Brewpub,Downhill Brewing,CO,39.526954,-104.770213
Brewpub,Downriver Brewing Company,PA,40.986356,-75.19259
Brewpub,Downtown Grill & Brewery Woodruff Brewing,TN,35.965722,-83.918131
Brewpub,Downtown Joes Brewery and Restaurant,CA,38.298728,-122.284816
Brewpub,Dragon Hops Brewing,VA,39.136351,-77.713552
Brewpub,Dragon's Landing,MI,42.47144,-82.889098
Brewpub,Draught Horse Brewery,MI,42.512888,-83.623416
Brewpub,Draught House Pub and Brewery,TX,30.311075,-97.742876
Brewpub,Dread River Distilling Company,AL,33.50883,-86.794254
Brewpub,Dreadnought Brewing LLC,WA,47.864265,-122.006189
Brewpub,Drop Tine Winery and Tap House,OH,41.586704,-84.610424
Brewpub,Drop the H Brewing Company,KS,37.407514,-94.703842
Brewpub,Druthers Brewing Albany,NY,42.665673,-73.741436
Brewpub,Druthers Brewing Co,NY,43.081209,-73.78612
Brewpub,Druthers Brewing Schenectady,NY,42.824789,-73.932865
Brewpub,Dryhop Brewers,IL,41.939287,-87.64418
Brewpub,Drylands Brewing,NM,32.95094,-103.348308
Brewpub,Dubh Linn Brew Pub,MN,46.785862,-92.100184
Brewpub,Dubious Claims Brewing,MO,39.339563,-94.225875
Brewpub,Dubtown Brewing Company,WA,47.481029,-122.204423
,Duke's Brew Pub & Ale House,WI,42.961678,-90.129901
Brewpub,Dunedin Brewery,FL,28.013983,-82.787577
Brewpub,Dunsmuir Brewery Works,CA,41.211939,-122.271861
Brewpub,Durango Beer and Ice Company,CO,37.297685,-107.871902
Brewpub,Dutch's BrewHouse,CA,33.833571,-118.184757
Brewpub,EB Coffee and Pub,MI,42.801793,-85.507903
Brewpub,ETX Brewing Co,TX,32.348727,-95.301019
Brewpub,Eagle Creek Brewing Company,GA,32.448063,-81.779867
Brewpub,EagleMonk Pub and Brewery,MI,42.712317,-84.619491
